sentiment,Adult,Air Travel,Alcoholic Beverages,American Football,Apparel,Arts & Entertainment,Autos & Vehicles,Baked Goods,Basketball,Beauty & Fitness,Bed & Bath,Beverages,Books & Literature,Building Materials & Supplies,Business & Industrial,Business Services,Cards & Greetings,Celebrities & Entertainment News,Charity & Philanthropy,Clothing Accessories,Coffee & Tea,Colleges & Universities,Combat Sports,Comics & Animation,Computer & Video Games,Computer Hardware,Computers & Electronics,Construction & Maintenance,Consumer Electronics,Consumer Resources,Cooking & Recipes,Coupons & Discount Offers,Credit & Lending,Cricket,Crime & Justice,Currencies & Foreign Exchange,Desserts,Dogs,Education,Energy & Utilities,Engineering & Technology,Events & Listings,Face & Body Care,Family,Family & Relationships,Finance,Fitness,Food,Food & Drink,Gambling,Game Systems & Consoles,Games,Gifts,Gifts & Special Event Items,Government,Hair Care,Health,Health Conditions,Hobbies & Leisure,Holidays & Seasonal Events,Home & Garden,Home Improvement,Hotels & Accommodations,Humor,Individual Sports,Infectious Diseases,Internet & Telecom,Jobs & Education,Laptops & Notebooks,Law & Government,Legal,Loans,Lottery,Massively Multiplayer Games,Meat & Seafood,Medical Facilities & Services,Medical Procedures,Merit Prizes & Contests,Military,Mobile & Wireless,Mobile Apps & Add-Ons,Mobile Phones,Motor Vehicles (By Type),Movies,Music & Audio,News,Nutrition,Online Communities,Online Games,Online Media,Online Video,Outdoors,People & Society,Pets,Pets & Animals,Photographic & Digital Arts,Politics,Public Health,Public Safety,Radio,Real Estate,Reference,Religion & Belief,Restaurants,Rock Music,Roleplaying Games,Science,Sensitive Subjects,Service Providers,Shooter Games,Shopping,Soccer,Social Issues & Advocacy,Social Networks,Software,Special Occasions,Sports,Sports News,TV & Video,TV Shows & Programs,Team Sports,Tourist Destinations,Transportation & Logistics,Travel,Urban & Hip-Hop,Virtual Worlds,Visual Art & Design,INFJ,ENTP,INTP,INTJ,ENTJ,ENFJ,INFP,ENFP,ISFP,ISTP,ISFJ,ISTJ,ESTP,ESFP,ESTJ,ESFJ,Accounting & Auditing,Banking,Baseball,Candy & Sweets,Home Appliances,Home Furnishings,Kitchen & Dining,Snack Foods
0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,10,3,3,2,0,0,0,2,0,2,0,3,0,12,4,0,0,0,0,2,2,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,6,0,0,1,1,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2.36E-05,8.08E-05,3.06E-05,0.000631634,0.000158547,0.029117646,1.93E-05,0.001004248,0.000402205,1.24E-05,7.69E-05,0.966237366,1.10E-05,0.000476488,0.000167914,0.001549245,0,0,0,0,0,0,0,0
0.100000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,3.16E-05,0.000371861,0.000118919,3.29E-05,7.51E-05,0.000429354,0.000285436,0.019660216,6.67E-05,1.68E-05,5.08E-05,0.000943548,6.29E-05,0.00035507,0.011358194,0.966140449,0,0,0,0,0,0,0,0
0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022104887,0.049081091,0.027171893,0.058521561,0.003950989,0.017430972,0.00498011,0.014296431,0.135176301,0.185464159,0.162620068,0.141439497,0.021418862,0.059032451,0.03356263,0.063748032,0,0,0,0,0,0,0,0
-0.200000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005064187,0.025781747,0.03154118,0.087830573,0.013944917,0.003441125,0.009521228,0.001604423,0.022387801,0.051000074,0.048783854,0.379363745,0.102662645,0.080180354,0.127786607,0.009105465,0,0,0,0,0,0,0,0
-0.300000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022116344,0.049048949,0.027165096,0.05852212,0.003953401,0.017431729,0.004984817,0.014286497,0.134945795,0.185511902,0.162700072,0.141517848,0.021400249,0.059047341,0.033576358,0.063791491,0,0,0,0,0,0,0,0
-0.600000024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022156848,0.049000286,0.027066894,0.058504514,0.0039378,0.017389538,0.004973302,0.014281519,0.13507916,0.185497567,0.162855983,0.141481221,0.021400141,0.058953207,0.033547822,0.063874297,0,0,0,0,0,0,0,0
0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022103878,0.048988406,0.027139584,0.058495935,0.00395257,0.017439147,0.004990194,0.014295829,0.135213241,0.185701296,0.162514925,0.141469017,0.021382615,0.058971006,0.033542868,0.063799471,0,0,0,0,0,0,0,0
0.5,0,0,0,1,4,9,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,8,15,50,0,56,0,0,0,0,2,0,18,1,7,0,1,0,0,0,0,1,0,0,0,0,45,1,2,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,5,0,2,1,4,0,0,2,0,0,0,0.003693203,0.077635765,0.000631431,0.004683502,0.053125795,0.000383023,0.000983484,0.007458488,0.004307948,0.532281637,0.058350161,0.004790343,0.159207299,0.01375476,0.077422462,0.001290725,0,0,0,1,1,0,1,1
-0.100000001,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043239608,0.003139145,0.002633253,0.008715398,0.002117329,0.001309912,0.005020108,0.000788266,0.036060337,0.034679513,0.00794135,0.022862429,0.211902782,0.026870102,0.591613948,0.001106467,0,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022163488,0.049023762,0.027088575,0.058577865,0.003940277,0.017379997,0.004984741,0.014294319,0.135165453,0.185373873,0.162754476,0.141572013,0.021408467,0.058926322,0.033548962,0.063797377,0,0,0,0,0,0,0,0
0.200000003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022155086,0.049038514,0.027081801,0.058552783,0.003943293,0.017400853,0.004983823,0.014290436,0.135201842,0.1853614,0.1627336,0.141551659,0.021423735,0.058877002,0.033537466,0.063866779,0,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384741,0.126502156,0.000268523,0.013454476,0.00543539,0.000176389,0.005407696,0.000919004,0.350332677,0.037134904,0.107499234,0.005114785,0.098388739,0.010169878,0.238345414,0.000465983,0,0,0,0,0,0,0,0
-0.100000001,0,0,0,4,0,8,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,5,0,0,11,0,0,0,0,1,0,0.000287468,0.000148336,0.000791157,0.000303089,0.004528426,0.000121549,0.001260735,0.932114661,0.000698089,5.22E-05,0.001849014,0.00046469,0.022980716,0.000220893,0.026714094,0.007464928,0,0,1,0,0,0,0,0
0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022108059,0.049000327,0.027187638,0.058510102,0.003952447,0.017458783,0.004992562,0.014293144,0.135190576,0.185683906,0.162400708,0.141453624,0.021406844,0.058935963,0.033576157,0.063849047,0,0,0,0,0,0,0,0
0.300000012,0,0,0,3,0,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7,6,3,10,0,0,0,0,1,0,3,0,4,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,5,1,0,4,0,0,0,0.008154653,0.062905997,0.00159674,0.003170592,0.075714886,0.000396903,0.000853344,0.013797975,0.00263485,0.001555688,0.000354773,0.001286687,0.035144269,0.735290885,0.05394946,0.003192261,0,0,0,1,1,0,1,0
0.400000006,0,0,0,0,1,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.002060425,0.117206134,0.006820549,0.000155418,0.03777064,0.204302907,0.002470083,0.004121859,0.326043397,0.102659903,0.000127847,0.000520068,0.008073742,0.095041536,0.090120167,0.00250533,0,0,0,0,0,0,1,0
0.400000006,0,0,0,0,0,28,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18,0,18,0,0,0,1,0,0,5,0,0,0,0,1,0,0,2,0,1,1,0,0,18,0,0,0,0,1,1,1,0,1,0,0,0,0,0,24,0,0,0,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000628769,0.029619724,7.30E-06,0.00050812,0.002483668,0.000128503,0.000232829,7.92E-05,0.122585379,0.818572938,0.016492531,0.00393127,0.001205856,0.000519911,0.002993612,1.04E-05,1,0,0,0,0,0,0,0
0.400000006,0,0,0,0,0,9,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,0,16,1,1,0,0,0,0,10,1,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,11,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0.04021737,0.339930505,0.000280831,0.009021986,0.05402289,0.008767411,0.000454808,0.007549142,0.458030611,0.004269295,0.004296423,0.024679903,0.021551684,0.003294095,0.020673513,0.002959595,0,0,0,1,0,0,0,0
0,1,0,0,0,1,40,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,4,1,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,13,0,0,0,0,1,0,0,5,1,1,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,5,0,0,0.000164571,0.000565773,1.72E-05,1.25E-05,0.00016077,0.00019701,1.41E-05,0.000357337,0.001720053,0.993606448,0.000105868,0.00111618,4.03E-06,0.000352741,1.72E-05,0.001588295,0,0,0,0,0,0,0,0
-0.400000006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010455187,0.018870503,0.001631105,5.71E-05,0.001526515,0.005655338,0.027200198,0.031974442,0.014915245,0.000662783,0.002498057,0.567584634,0.001214727,0.002561809,0.281485438,0.031706907,0,0,0,0,0,0,0,0
0.600000024,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0.000324481,0.834816813,0.002384017,0.061690014,0.002393374,0.001114409,7.13E-05,0.002109059,0.000301759,0.004220548,0.001163543,0.006270248,0.052576587,0.027146939,0.00179793,0.001619062,0,2,0,0,0,0,0,0
-0.100000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000235133,3.37E-05,0.000296941,0.025492242,0.004422375,8.56E-05,0.000434976,0.048806984,0.392221063,0.000727347,0.112991937,0.089672945,0.013506806,0.003748295,0.293196797,0.014126797,0,0,0,0,0,0,0,0
0.5,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0.000175334,0.004103011,0.000232386,0.00080191,0.000542449,0.00090948,0.000987173,0.970867872,0.000739559,0.000599405,1.84E-05,5.80E-05,0.000414668,0.010224327,0.001309489,0.008016515,2,0,0,0,0,0,0,0
0.200000003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022188727,0.049029205,0.027104165,0.058527779,0.003945535,0.01739916,0.004983148,0.014291998,0.13516058,0.185478434,0.162792578,0.141400769,0.021401864,0.058935117,0.033517942,0.063842952,0,0,0,0,0,0,0,0
0.400000006,0,0,0,1,0,11,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,12,1,2,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,8,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0.000590356,0.026025416,0.001173598,0.000411472,0.000244553,0.001737843,0.00135088,0.001571796,0.000828306,0.003997361,0.001517501,0.0006196,0.00113554,0.019024745,0.891044796,0.048726123,0,0,0,0,0,0,0,0
-0.200000003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001821492,0.001415942,9.55E-05,0.067832284,0.023467101,0.00028057,0.001467645,0.014543463,0.118351534,0.002475975,0.081090391,0.653221548,0.010334063,0.000245518,0.0058227,0.017534178,0,0,0,0,0,0,0,0
0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000397329,0.00137189,1.12E-05,1.19E-05,0.000295553,2.19E-05,4.82E-06,3.40E-06,0.000833978,0.991111755,0.000150204,0.003868356,0.001604082,0.000125348,0.000165851,2.23E-05,0,0,0,0,0,0,0,0
-0.100000001,0,0,0,0,0,33,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,1,1,0,0,0,0,0,8,0,3,2,3,0,1,0,0,1,0,1,0,1,0,22,0,0,0,0,0,0,0,0,11,0,0,0,0,2,1,17,0,1,0,2,2,0,15,0,1,0,8,0,1,0,0,9,1,0,0,0,3,34,0,0,0,0,1,0,0,2,1,0,6,1,0,0,0,0,0,1,0,0.000725995,0.925193906,0.000725623,0.000218042,0.000187609,0.001742568,0.000788099,9.02E-05,0.020354595,0.039238483,0.00581653,0.001598328,0.000462512,0.000914481,0.000930546,0.001012342,0,0,0,0,0,0,0,0
0.300000012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003976449,0.045831535,3.47E-05,0.004782377,0.002525444,0.001769248,0.001038166,0.009760726,0.00132933,0.008897646,0.000163148,0.00062614,0.001577344,0.868055403,0.005328595,0.044303823,0,0,0,0,0,0,0,0
0.300000012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022087988,0.049061026,0.027143417,0.058560021,0.003954919,0.017444892,0.004983879,0.014332204,0.135171667,0.185595617,0.162369862,0.141514555,0.021424636,0.05901394,0.033562589,0.063778892,0,0,0,0,0,0,0,0
0,0,0,0,0,3,29,1,1,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6,2,0,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,2,0,2,6,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,7,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.008961052,0.686368644,0.000478428,0.002434973,0.186588019,0.002862385,0.001405909,0.093486197,0.000190813,0.002165097,0.00040121,0.005890837,0.001117582,0.002996451,0.002351503,0.002300852,0,0,0,0,0,0,0,0
0.200000003,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010941583,0.499597043,0.008089164,0.001907427,0.047915481,0.007382842,0.068822972,0.028790057,0.065985158,0.000698896,0.039335445,0.01421938,0.004674275,0.049845897,0.150343254,0.001451178,0,0,0,0,0,0,0,0
0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.004098045,0.864792585,0.000426412,0.002003388,0.072497301,0.000938113,0.000487515,0.000707804,0.003577214,0.000773327,0.001145655,0.001019375,0.006654041,0.033402767,0.00638645,0.001090211,0,0,0,0,0,0,0,0
0.100000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,6,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.000436847,0.512682557,0.03888537,0.004958546,0.001829538,0.167193174,0.003738964,0.002421021,0.180727676,0.012929834,0.004565145,0.000389258,0.013384028,0.042045552,0.011991061,0.001821473,0,0,0,0,0,0,0,0
